"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Import_Renda_Bruta_€                "
2018,9,"Sant Andreu",60,"Sant Andreu",48,18290
2018,9,"Sant Andreu",60,"Sant Andreu",49,17655
2018,9,"Sant Andreu",60,"Sant Andreu",50,20682
2018,9,"Sant Andreu",60,"Sant Andreu",51,20088
2018,9,"Sant Andreu",60,"Sant Andreu",52,18773
2018,9,"Sant Andreu",60,"Sant Andreu",53,21838
2018,9,"Sant Andreu",60,"Sant Andreu",54,20323
2018,9,"Sant Andreu",61,"la Sagrera",55,15724
2018,9,"Sant Andreu",61,"la Sagrera",56,18982
2018,9,"Sant Andreu",61,"la Sagrera",57,16207
2018,9,"Sant Andreu",61,"la Sagrera",58,19878
2018,9,"Sant Andreu",61,"la Sagrera",59,17184
2018,9,"Sant Andreu",61,"la Sagrera",60,18405
2018,9,"Sant Andreu",61,"la Sagrera",61,20289
2018,9,"Sant Andreu",61,"la Sagrera",62,16979
2018,9,"Sant Andreu",61,"la Sagrera",63,20572
2018,9,"Sant Andreu",61,"la Sagrera",64,19570
2018,9,"Sant Andreu",61,"la Sagrera",65,17400
2018,9,"Sant Andreu",61,"la Sagrera",66,20018
2018,9,"Sant Andreu",61,"la Sagrera",67,16610
2018,9,"Sant Andreu",61,"la Sagrera",68,19415
2018,9,"Sant Andreu",61,"la Sagrera",69,18278
2018,9,"Sant Andreu",61,"la Sagrera",70,13614
2018,9,"Sant Andreu",61,"la Sagrera",71,16747
2018,9,"Sant Andreu",61,"la Sagrera",72,14009
2018,9,"Sant Andreu",61,"la Sagrera",73,17935
2018,9,"Sant Andreu",62,"el Congrés i els Indians",74,17248
2018,9,"Sant Andreu",62,"el Congrés i els Indians",75,16598
2018,9,"Sant Andreu",62,"el Congrés i els Indians",76,16897
2018,9,"Sant Andreu",62,"el Congrés i els Indians",77,17685
2018,9,"Sant Andreu",62,"el Congrés i els Indians",78,17347
2018,9,"Sant Andreu",62,"el Congrés i els Indians",79,18934
2018,9,"Sant Andreu",62,"el Congrés i els Indians",80,17986
2018,9,"Sant Andreu",62,"el Congrés i els Indians",81,18246
2018,9,"Sant Andreu",62,"el Congrés i els Indians",82,17706
2018,9,"Sant Andreu",63,"Navas",83,18133
2018,9,"Sant Andreu",63,"Navas",84,20712
2018,9,"Sant Andreu",63,"Navas",85,18197
2018,9,"Sant Andreu",63,"Navas",86,18256
2018,9,"Sant Andreu",63,"Navas",87,19535
2018,9,"Sant Andreu",63,"Navas",88,17443
2018,9,"Sant Andreu",63,"Navas",89,17330
2018,9,"Sant Andreu",63,"Navas",90,17616
2018,9,"Sant Andreu",63,"Navas",91,17724
2018,9,"Sant Andreu",63,"Navas",92,18116
2018,9,"Sant Andreu",63,"Navas",93,18422
2018,9,"Sant Andreu",63,"Navas",94,18471
2018,9,"Sant Andreu",63,"Navas",95,17735
2018,9,"Sant Andreu",61,"la Sagrera",156,17359
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,16518
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,17502
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,18367
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,17905
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,19256
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,20372
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",7,25193
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,20655
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,19725
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,18294
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",11,20896
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",12,20292
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",13,17935
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",14,18823
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",15,20148
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",16,20846
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",17,18806
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",18,17176
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",19,18579
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",20,16460
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",21,16823
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",22,18353
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",23,17497
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",24,19378
2018,10,"Sant Martí",64,"Camp de l'Arpa del Clot",25,19143
2018,10,"Sant Martí",65,"el Clot",26,19851
2018,10,"Sant Martí",65,"el Clot",27,19514
2018,10,"Sant Martí",65,"el Clot",28,18233
2018,10,"Sant Martí",65,"el Clot",29,16721
2018,10,"Sant Martí",65,"el Clot",30,18347
2018,10,"Sant Martí",65,"el Clot",31,18290
2018,10,"Sant Martí",65,"el Clot",32,19449
2018,10,"Sant Martí",65,"el Clot",33,21720
2018,10,"Sant Martí",65,"el Clot",34,18289
2018,10,"Sant Martí",65,"el Clot",35,20590
2018,10,"Sant Martí",65,"el Clot",36,21131
2018,10,"Sant Martí",65,"el Clot",37,14629
2018,10,"Sant Martí",65,"el Clot",38,18489
2018,10,"Sant Martí",65,"el Clot",39,16435
2018,10,"Sant Martí",65,"el Clot",40,18455
2018,10,"Sant Martí",65,"el Clot",41,19083
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,15637
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,16974
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44,18653
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,22121
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",46,22464
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",47,22247
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",48,21472
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",49,20450
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",50,21218
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",51,23095
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",52,30354
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,34985
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",54,29613
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",55,34525
2018,10,"Sant Martí",68,"el Poblenou",56,16020
2018,10,"Sant Martí",68,"el Poblenou",57,17293
2018,10,"Sant Martí",68,"el Poblenou",58,17172
2018,10,"Sant Martí",68,"el Poblenou",59,21538
2018,10,"Sant Martí",68,"el Poblenou",60,17309
2018,10,"Sant Martí",68,"el Poblenou",61,22103
2018,10,"Sant Martí",68,"el Poblenou",62,21254
2018,10,"Sant Martí",68,"el Poblenou",63,20320
2018,10,"Sant Martí",68,"el Poblenou",64,20585
2018,10,"Sant Martí",68,"el Poblenou",65,21826
2018,10,"Sant Martí",68,"el Poblenou",66,20649
2018,10,"Sant Martí",68,"el Poblenou",67,27477
2018,10,"Sant Martí",68,"el Poblenou",68,22691
2018,10,"Sant Martí",68,"el Poblenou",69,22918
2018,10,"Sant Martí",68,"el Poblenou",70,17876
2018,10,"Sant Martí",68,"el Poblenou",71,22254
2018,10,"Sant Martí",68,"el Poblenou",72,18742
2018,10,"Sant Martí",68,"el Poblenou",73,16745
2018,10,"Sant Martí",68,"el Poblenou",74,17774
2018,10,"Sant Martí",68,"el Poblenou",75,16982
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",76,21982
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",77,25558
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",78,26039
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",79,22037
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",80,36364
2018,10,"Sant Martí",70,"el Besòs i el Maresme",81,12560
2018,10,"Sant Martí",70,"el Besòs i el Maresme",82,7981
2018,10,"Sant Martí",70,"el Besòs i el Maresme",83,7425
2018,10,"Sant Martí",70,"el Besòs i el Maresme",84,9777
2018,10,"Sant Martí",70,"el Besòs i el Maresme",85,8977
2018,10,"Sant Martí",70,"el Besòs i el Maresme",86,10414
2018,10,"Sant Martí",70,"el Besòs i el Maresme",87,10651
2018,10,"Sant Martí",70,"el Besòs i el Maresme",88,14796
2018,10,"Sant Martí",70,"el Besòs i el Maresme",89,10606
2018,10,"Sant Martí",70,"el Besòs i el Maresme",90,12183
2018,10,"Sant Martí",70,"el Besòs i el Maresme",91,13666
2018,10,"Sant Martí",70,"el Besòs i el Maresme",92,17122
2018,10,"Sant Martí",70,"el Besòs i el Maresme",93,17883
2018,10,"Sant Martí",71,"Provençals del Poblenou",94,21140
2018,10,"Sant Martí",71,"Provençals del Poblenou",95,15306
2018,10,"Sant Martí",71,"Provençals del Poblenou",96,21275
2018,10,"Sant Martí",71,"Provençals del Poblenou",97,21400
2018,10,"Sant Martí",71,"Provençals del Poblenou",98,18636
2018,10,"Sant Martí",71,"Provençals del Poblenou",99,13365
2018,10,"Sant Martí",71,"Provençals del Poblenou",100,15471
2018,10,"Sant Martí",71,"Provençals del Poblenou",101,16284
2018,10,"Sant Martí",71,"Provençals del Poblenou",102,14556
2018,10,"Sant Martí",71,"Provençals del Poblenou",103,16892
2018,10,"Sant Martí",71,"Provençals del Poblenou",104,19699
2018,10,"Sant Martí",72,"Sant Martí de Provençals",105,17032
2018,10,"Sant Martí",72,"Sant Martí de Provençals",106,17124
2018,10,"Sant Martí",72,"Sant Martí de Provençals",107,21649
2018,10,"Sant Martí",72,"Sant Martí de Provençals",108,15991
2018,10,"Sant Martí",72,"Sant Martí de Provençals",109,15322
2018,10,"Sant Martí",72,"Sant Martí de Provençals",110,15112
2018,10,"Sant Martí",72,"Sant Martí de Provençals",111,16510
2018,10,"Sant Martí",72,"Sant Martí de Provençals",112,21314
2018,10,"Sant Martí",72,"Sant Martí de Provençals",113,15607
2018,10,"Sant Martí",72,"Sant Martí de Provençals",114,13738
2018,10,"Sant Martí",72,"Sant Martí de Provençals",115,15082
2018,10,"Sant Martí",72,"Sant Martí de Provençals",116,13776
2018,10,"Sant Martí",72,"Sant Martí de Provençals",117,15505
2018,10,"Sant Martí",72,"Sant Martí de Provençals",118,20195
2018,10,"Sant Martí",72,"Sant Martí de Provençals",119,14511
2018,10,"Sant Martí",72,"Sant Martí de Provençals",120,15391
2018,10,"Sant Martí",72,"Sant Martí de Provençals",121,14746
2018,10,"Sant Martí",72,"Sant Martí de Provençals",122,19396
2018,10,"Sant Martí",73,"la Verneda i la Pau",123,16154
2018,10,"Sant Martí",73,"la Verneda i la Pau",124,16309
2018,10,"Sant Martí",73,"la Verneda i la Pau",125,14963
2018,10,"Sant Martí",73,"la Verneda i la Pau",126,16725
2018,10,"Sant Martí",73,"la Verneda i la Pau",127,17054
2018,10,"Sant Martí",73,"la Verneda i la Pau",128,17921
2018,10,"Sant Martí",73,"la Verneda i la Pau",129,17669
2018,10,"Sant Martí",73,"la Verneda i la Pau",130,16431
2018,10,"Sant Martí",73,"la Verneda i la Pau",131,19263
2018,10,"Sant Martí",73,"la Verneda i la Pau",132,14944
2018,10,"Sant Martí",73,"la Verneda i la Pau",133,14237
2018,10,"Sant Martí",73,"la Verneda i la Pau",134,14324
2018,10,"Sant Martí",73,"la Verneda i la Pau",135,14294
2018,10,"Sant Martí",73,"la Verneda i la Pau",136,14882
2018,10,"Sant Martí",73,"la Verneda i la Pau",137,12734
2018,10,"Sant Martí",73,"la Verneda i la Pau",138,11685
2018,10,"Sant Martí",73,"la Verneda i la Pau",139,12714
2018,10,"Sant Martí",73,"la Verneda i la Pau",140,12323
2018,10,"Sant Martí",73,"la Verneda i la Pau",141,13465
2018,10,"Sant Martí",73,"la Verneda i la Pau",142,11415
2018,10,"Sant Martí",73,"la Verneda i la Pau",143,13247
2018,10,"Sant Martí",65,"el Clot",234,17690
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",235,14873
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",236,16173
2018,10,"Sant Martí",71,"Provençals del Poblenou",237,14209
